quiz_id,created_at,published_at,question,option_1,option_2,option_3,option_4,correct_option_id,correct_answer,explanation,key,level,category,logic_domain,logic_domain_secondary,core_reason,difficulty_tag,message_id,status,audio_text,audio_file_id
logik_143,2026-02-14T11:22:00Z,,Was passt logisch? Am Bahnhof ist die Fahrkarte noch nicht gültig. Was ist jetzt am sinnvollsten? ___.,ich entwerte das Ticket,ich poliere die Schuhe,ich repariere den Laptop,ich installiere eine App,0,ich entwerte das Ticket,Die Situation im Alltag bestimmt die passende konkrete Aktion.,a2_d4_ich_entwerte_das_ticket_was_passt_logisch_am_bahnhof_ist_die_143,A2,Alltagslogik,4,2,Die Situation im Alltag bestimmt die passende konkrete Aktion.,A2-logic,,ready,,
logik_144,2026-02-14T11:23:00Z,,Was passt logisch? Ich habe das Passwort vergessen. Logischer Schritt: ___.,ich setze das Passwort zurück,ich male die Tür,ich buche ein Hotel,ich sortiere Besteck,0,ich setze das Passwort zurück,Die Situation im Alltag bestimmt die passende konkrete Aktion.,a2_d4_ich_setze_das_passwort_zurueck_was_passt_logisch_ich_habe_das_passw_144,A2,Alltagslogik,4,2,Die Situation im Alltag bestimmt die passende konkrete Aktion.,A2-logic,,ready,,
logik_145,2026-02-14T11:24:00Z,,Was passt logisch? Die Frist endet morgen. Was ist jetzt am sinnvollsten? ___.,ich lerne Italienisch,ich wasche Vorhänge,ich reiche die Unterlagen heute ein,ich spiele Karten,2,ich reiche die Unterlagen heute ein,Die Situation im Alltag bestimmt die passende konkrete Aktion.,a2_d4_ich_reiche_die_unterlagen_heute_ein_was_passt_logisch_die_frist_endet_mo_145,A2,Alltagslogik,4,2,Die Situation im Alltag bestimmt die passende konkrete Aktion.,A2-logic,,ready,,
logik_146,2026-02-14T11:25:00Z,,Was passt logisch? Ein Paket wartet in der Filiale. Logischer Schritt: ___.,ich fülle den Tank,ich hole das Paket ab,ich nähe einen Knopf,ich gründe einen Verein,1,ich hole das Paket ab,Die Situation im Alltag bestimmt die passende konkrete Aktion.,a2_d4_ich_hole_das_paket_ab_was_passt_logisch_ein_paket_wartet_i_146,A2,Alltagslogik,4,2,Die Situation im Alltag bestimmt die passende konkrete Aktion.,A2-logic,,ready,,
logik_147,2026-02-14T11:26:00Z,,Was passt logisch? Der Router reagiert seit einer Stunde nicht. Was ist jetzt am sinnvollsten? ___.,ich lade den Staubsauger,ich starte den Router neu,ich koche Suppe,ich drucke Fotos,1,ich starte den Router neu,Die Situation im Alltag bestimmt die passende konkrete Aktion.,a2_d4_ich_starte_den_router_neu_was_passt_logisch_der_router_reagier_147,A2,Alltagslogik,4,2,Die Situation im Alltag bestimmt die passende konkrete Aktion.,A2-logic,,ready,,
logik_148,2026-02-14T11:27:00Z,,Was passt logisch? Im Online-Portal fehlen noch Dokumente. Logischer Schritt: ___.,ich bringe den Müll raus,ich lade die Dateien hoch,ich putze die Küche,ich kaufe Blumen,1,ich lade die Dateien hoch,Die Situation im Alltag bestimmt die passende konkrete Aktion.,a2_d4_ich_lade_die_dateien_hoch_was_passt_logisch_im_online_portal_f_148,A2,Alltagslogik,4,2,Die Situation im Alltag bestimmt die passende konkrete Aktion.,A2-logic,,ready,,
logik_149,2026-02-14T11:28:00Z,,Das Team hat zu viele parallele Aufgaben. Welche Handlung ist hier logisch? ___.,wir setzen klare Prioritäten,wir bestellen Pizza,wir streichen alle Pausen,wir wechseln den Teppich,0,wir setzen klare Prioritäten,Alltagsnahe Handlungslogik entscheidet über die passende Option.,b1_d4_wir_setzen_klare_prioritaeten_das_team_hat_zu_viele_parallele_aufg_149,B1,Alltagslogik,4,2,Alltagsnahe Handlungslogik entscheidet über die passende Option.,B1-logic,,ready,,
logik_150,2026-02-14T11:29:00Z,,Mehrere Aufgaben hängen voneinander ab. Sinnvoller nächster Schritt: ___.,wir halten zuerst Rücksprache,wir löschen alle Mails,wir dekorieren das Büro,wir kaufen neue Stifte,0,wir halten zuerst Rücksprache,Alltagsnahe Handlungslogik entscheidet über die passende Option.,b1_d4_wir_halten_zuerst_ruecksprache_mehrere_aufgaben_haengen_voneinander_150,B1,Alltagslogik,4,2,Alltagsnahe Handlungslogik entscheidet über die passende Option.,B1-logic,,ready,,
logik_151,2026-02-14T11:30:00Z,,Der Ablauf erzeugt ständig Wartezeiten. Welche Handlung ist hier logisch? ___.,wir optimieren den Prozess,wir tauschen Tassen,wir zählen Büroklammern,wir verlängern die Musikpause,0,wir optimieren den Prozess,Alltagsnahe Handlungslogik entscheidet über die passende Option.,b1_d4_wir_optimieren_den_prozess_der_ablauf_erzeugt_staendig_wartezei_151,B1,Alltagslogik,4,2,Alltagsnahe Handlungslogik entscheidet über die passende Option.,B1-logic,,ready,,
logik_152,2026-02-14T11:31:00Z,,Die Verantwortung ist im Projekt unklar. Sinnvoller nächster Schritt: ___.,wir putzen den Flur,wir klären die Zuständigkeiten,wir drucken Flyer,wir wechseln die Lampen,1,wir klären die Zuständigkeiten,Alltagsnahe Handlungslogik entscheidet über die passende Option.,b1_d4_wir_klaeren_die_zustaendigkeiten_die_verantwortung_ist_im_projekt_unk_152,B1,Alltagslogik,4,2,Alltagsnahe Handlungslogik entscheidet über die passende Option.,B1-logic,,ready,,
logik_153,2026-02-14T11:32:00Z,,Das Budget wurde kurzfristig gekürzt. Welche Handlung ist hier logisch? ___.,wir kalkulieren die Kosten neu,wir buchen einen Ausflug,wir streichen die Wand,wir kaufen Poster,0,wir kalkulieren die Kosten neu,Alltagsnahe Handlungslogik entscheidet über die passende Option.,b1_d4_wir_kalkulieren_die_kosten_neu_das_budget_wurde_kurzfristig_gekuerz_153,B1,Alltagslogik,4,2,Alltagsnahe Handlungslogik entscheidet über die passende Option.,B1-logic,,ready,,
logik_154,2026-02-14T11:33:00Z,,Die Rückmeldungen der Nutzer fehlen. Sinnvoller nächster Schritt: ___.,wir bauen ein Regal,wir schließen das Fenster,wir trocknen Ordner,wir holen gezielt Feedback ein,3,wir holen gezielt Feedback ein,Alltagsnahe Handlungslogik entscheidet über die passende Option.,b1_d4_wir_holen_gezielt_feedback_ein_die_rueckmeldungen_der_nutzer_fehlen_154,B1,Alltagslogik,4,2,Alltagsnahe Handlungslogik entscheidet über die passende Option.,B1-logic,,ready,,
logik_155,2026-02-14T11:34:00Z,,Was passt logisch? Das Team hat zu viele parallele Aufgaben. Welche Handlung ist hier logisch? ___.,wir wechseln den Teppich,wir streichen alle Pausen,wir setzen klare Prioritäten,wir bestellen Pizza,2,wir setzen klare Prioritäten,Alltagsnahe Handlungslogik entscheidet über die passende Option.,b1_d4_wir_setzen_klare_prioritaeten_was_passt_logisch_das_team_hat_zu_vi_155,B1,Alltagslogik,4,2,Alltagsnahe Handlungslogik entscheidet über die passende Option.,B1-logic,,ready,,
logik_156,2026-02-14T11:35:00Z,,Was passt logisch? Mehrere Aufgaben hängen voneinander ab. Sinnvoller nächster Schritt: ___.,wir dekorieren das Büro,wir löschen alle Mails,wir kaufen neue Stifte,wir halten zuerst Rücksprache,3,wir halten zuerst Rücksprache,Alltagsnahe Handlungslogik entscheidet über die passende Option.,b1_d4_wir_halten_zuerst_ruecksprache_was_passt_logisch_mehrere_aufgaben_h_156,B1,Alltagslogik,4,2,Alltagsnahe Handlungslogik entscheidet über die passende Option.,B1-logic,,ready,,
logik_157,2026-02-14T11:36:00Z,,Was passt logisch? Der Ablauf erzeugt ständig Wartezeiten. Welche Handlung ist hier logisch? ___.,wir verlängern die Musikpause,wir optimieren den Prozess,wir zählen Büroklammern,wir tauschen Tassen,1,wir optimieren den Prozess,Alltagsnahe Handlungslogik entscheidet über die passende Option.,b1_d4_wir_optimieren_den_prozess_was_passt_logisch_der_ablauf_erzeugt_157,B1,Alltagslogik,4,2,Alltagsnahe Handlungslogik entscheidet über die passende Option.,B1-logic,,ready,,
logik_158,2026-02-14T11:37:00Z,,Was passt logisch? Die Verantwortung ist im Projekt unklar. Sinnvoller nächster Schritt: ___.,wir drucken Flyer,wir klären die Zuständigkeiten,wir wechseln die Lampen,wir putzen den Flur,1,wir klären die Zuständigkeiten,Alltagsnahe Handlungslogik entscheidet über die passende Option.,b1_d4_wir_klaeren_die_zustaendigkeiten_was_passt_logisch_die_verantwortung__158,B1,Alltagslogik,4,2,Alltagsnahe Handlungslogik entscheidet über die passende Option.,B1-logic,,ready,,
logik_159,2026-02-14T11:38:00Z,,Was passt logisch? Das Budget wurde kurzfristig gekürzt. Welche Handlung ist hier logisch? ___.,wir kalkulieren die Kosten neu,wir kaufen Poster,wir buchen einen Ausflug,wir streichen die Wand,0,wir kalkulieren die Kosten neu,Alltagsnahe Handlungslogik entscheidet über die passende Option.,b1_d4_wir_kalkulieren_die_kosten_neu_was_passt_logisch_das_budget_wurde_k_159,B1,Alltagslogik,4,2,Alltagsnahe Handlungslogik entscheidet über die passende Option.,B1-logic,,ready,,
logik_160,2026-02-14T11:39:00Z,,Was passt logisch? Die Rückmeldungen der Nutzer fehlen. Sinnvoller nächster Schritt: ___.,wir trocknen Ordner,wir bauen ein Regal,wir holen gezielt Feedback ein,wir schließen das Fenster,2,wir holen gezielt Feedback ein,Alltagsnahe Handlungslogik entscheidet über die passende Option.,b1_d4_wir_holen_gezielt_feedback_ein_was_passt_logisch_die_rueckmeldungen_160,B1,Alltagslogik,4,2,Alltagsnahe Handlungslogik entscheidet über die passende Option.,B1-logic,,ready,,
logik_161,2026-02-14T11:40:00Z,,"Er lernt jeden Tag, ___ er macht viele Fehler.",deshalb,oder,und,aber,3,aber,Die zweite Aussage bricht oder korrigiert die Erwartung.,a1_d5_aber_er_lernt_jeden_tag_er_macht_viele_fe_161,A1,Kontrast und Erwartung,5,6,Die zweite Aussage bricht oder korrigiert die Erwartung.,A1-logic,,ready,,
logik_162,2026-02-14T11:41:00Z,,Es regnet stark. ___ wir gehen spazieren.,trotzdem,oder,deshalb,und,0,trotzdem,Die zweite Aussage bricht oder korrigiert die Erwartung.,a1_d5_trotzdem_es_regnet_stark_wir_gehen_spazieren_162,A1,Kontrast und Erwartung,5,6,Die zweite Aussage bricht oder korrigiert die Erwartung.,A1-logic,,ready,,
logik_163,2026-02-14T11:42:00Z,,"Sie ist müde, ___ sie arbeitet weiter.",und,oder,deshalb,trotzdem,3,trotzdem,Die zweite Aussage bricht oder korrigiert die Erwartung.,a1_d5_trotzdem_sie_ist_muede_sie_arbeitet_weiter_163,A1,Kontrast und Erwartung,5,6,Die zweite Aussage bricht oder korrigiert die Erwartung.,A1-logic,,ready,,
logik_164,2026-02-14T11:43:00Z,,Der Film ist lang. ___ die Kinder bleiben wach.,deshalb,oder,und,trotzdem,3,trotzdem,Die zweite Aussage bricht oder korrigiert die Erwartung.,a1_d5_trotzdem_der_film_ist_lang_die_kinder_bleiben_164,A1,Kontrast und Erwartung,5,6,Die zweite Aussage bricht oder korrigiert die Erwartung.,A1-logic,,ready,,
logik_165,2026-02-14T11:44:00Z,,"Er hat viel Erfahrung, ___ er ist heute unsicher.",aber,und,deshalb,oder,0,aber,Die zweite Aussage bricht oder korrigiert die Erwartung.,a1_d5_aber_er_hat_viel_erfahrung_er_ist_heute_u_165,A1,Kontrast und Erwartung,5,6,Die zweite Aussage bricht oder korrigiert die Erwartung.,A1-logic,,ready,,
logik_166,2026-02-14T11:45:00Z,,Das Essen ist billig. ___ es schmeckt sehr gut.,aber,und,deshalb,oder,0,aber,Die zweite Aussage bricht oder korrigiert die Erwartung.,a1_d5_aber_das_essen_ist_billig_es_schmeckt_seh_166,A1,Kontrast und Erwartung,5,6,Die zweite Aussage bricht oder korrigiert die Erwartung.,A1-logic,,ready,,
logik_167,2026-02-14T11:46:00Z,,Er lernt jeden Tag. ___ er macht viele Fehler.,deshalb,und,aber,oder,2,aber,Die zweite Aussage bricht oder korrigiert die Erwartung.,a1_d5_aber_er_lernt_jeden_tag_er_macht_viele_fe_167,A1,Kontrast und Erwartung,5,6,Die zweite Aussage bricht oder korrigiert die Erwartung.,A1-logic,,ready,,
logik_168,2026-02-14T11:47:00Z,,"Es regnet stark, ___ wir gehen spazieren.",deshalb,trotzdem,und,oder,1,trotzdem,Die zweite Aussage bricht oder korrigiert die Erwartung.,a1_d5_trotzdem_es_regnet_stark_wir_gehen_spazieren_168,A1,Kontrast und Erwartung,5,6,Die zweite Aussage bricht oder korrigiert die Erwartung.,A1-logic,,ready,,
logik_169,2026-02-14T11:48:00Z,,Sie ist müde. ___ sie arbeitet weiter.,trotzdem,und,oder,deshalb,0,trotzdem,Die zweite Aussage bricht oder korrigiert die Erwartung.,a1_d5_trotzdem_sie_ist_muede_sie_arbeitet_weiter_169,A1,Kontrast und Erwartung,5,6,Die zweite Aussage bricht oder korrigiert die Erwartung.,A1-logic,,ready,,
logik_170,2026-02-14T11:49:00Z,,"Der Film ist lang, ___ die Kinder bleiben wach.",trotzdem,deshalb,oder,und,0,trotzdem,Die zweite Aussage bricht oder korrigiert die Erwartung.,a1_d5_trotzdem_der_film_ist_lang_die_kinder_bleiben_170,A1,Kontrast und Erwartung,5,6,Die zweite Aussage bricht oder korrigiert die Erwartung.,A1-logic,,ready,,
logik_171,2026-02-14T11:50:00Z,,Er hat viel Erfahrung. ___ er ist heute unsicher.,oder,und,deshalb,aber,3,aber,Die zweite Aussage bricht oder korrigiert die Erwartung.,a1_d5_aber_er_hat_viel_erfahrung_er_ist_heute_u_171,A1,Kontrast und Erwartung,5,6,Die zweite Aussage bricht oder korrigiert die Erwartung.,A1-logic,,ready,,
logik_172,2026-02-14T11:51:00Z,,"Das Essen ist billig, ___ es schmeckt sehr gut.",aber,deshalb,oder,und,0,aber,Die zweite Aussage bricht oder korrigiert die Erwartung.,a1_d5_aber_das_essen_ist_billig_es_schmeckt_seh_172,A1,Kontrast und Erwartung,5,6,Die zweite Aussage bricht oder korrigiert die Erwartung.,A1-logic,,ready,,
logik_173,2026-02-14T11:52:00Z,,"Der Zug hatte 40 Minuten Verspätung, ___ wir kamen noch pünktlich an.",und,trotzdem,oder,deshalb,1,trotzdem,Hier zählt der Kontrast zwischen Erwartung und Ergebnis.,a2_d5_trotzdem_der_zug_hatte_40_minuten_verspaetung_173,A2,Kontrast und Erwartung,5,6,Hier zählt der Kontrast zwischen Erwartung und Ergebnis.,A2-logic,,ready,,
logik_174,2026-02-14T11:53:00Z,,Die Aufgabe klang einfach. ___ am Ende dauerte sie zwei Stunden.,oder,deshalb,aber,und,2,aber,Hier zählt der Kontrast zwischen Erwartung und Ergebnis.,a2_d5_aber_die_aufgabe_klang_einfach_am_ende_da_174,A2,Kontrast und Erwartung,5,6,Hier zählt der Kontrast zwischen Erwartung und Ergebnis.,A2-logic,,ready,,
logik_175,2026-02-14T11:54:00Z,,"Sie hat kaum geschlafen, ___ im Meeting war sie sehr konzentriert.",und,dennoch,deshalb,oder,1,dennoch,Hier zählt der Kontrast zwischen Erwartung und Ergebnis.,a2_d5_dennoch_sie_hat_kaum_geschlafen_im_meeting_w_175,A2,Kontrast und Erwartung,5,6,Hier zählt der Kontrast zwischen Erwartung und Ergebnis.,A2-logic,,ready,,
logik_176,2026-02-14T11:55:00Z,,Das Angebot war günstig. ___ wir haben es nicht angenommen.,deshalb,oder,trotzdem,und,2,trotzdem,Hier zählt der Kontrast zwischen Erwartung und Ergebnis.,a2_d5_trotzdem_das_angebot_war_guenstig_wir_haben_e_176,A2,Kontrast und Erwartung,5,6,Hier zählt der Kontrast zwischen Erwartung und Ergebnis.,A2-logic,,ready,,
logik_177,2026-02-14T11:56:00Z,,"Er spricht sehr leise, ___ alle hören ihm zu.",dennoch,deshalb,und,oder,0,dennoch,Hier zählt der Kontrast zwischen Erwartung und Ergebnis.,a2_d5_dennoch_er_spricht_sehr_leise_alle_hoeren_ih_177,A2,Kontrast und Erwartung,5,6,Hier zählt der Kontrast zwischen Erwartung und Ergebnis.,A2-logic,,ready,,
logik_178,2026-02-14T11:57:00Z,,Wir hatten einen klaren Plan. ___ es gab viele Missverständnisse.,und,deshalb,aber,oder,2,aber,Hier zählt der Kontrast zwischen Erwartung und Ergebnis.,a2_d5_aber_wir_hatten_einen_klaren_plan_es_gab__178,A2,Kontrast und Erwartung,5,6,Hier zählt der Kontrast zwischen Erwartung und Ergebnis.,A2-logic,,ready,,
logik_179,2026-02-14T11:58:00Z,,"Die Strecke war lang, ___ sie wirkte am Ende entspannt.",deshalb,dennoch,und,oder,1,dennoch,Hier zählt der Kontrast zwischen Erwartung und Ergebnis.,a2_d5_dennoch_die_strecke_war_lang_sie_wirkte_am_e_179,A2,Kontrast und Erwartung,5,6,Hier zählt der Kontrast zwischen Erwartung und Ergebnis.,A2-logic,,ready,,
logik_180,2026-02-14T11:59:00Z,,Der Preis war hoch. ___ das Produkt war sofort ausverkauft.,deshalb,trotzdem,und,oder,1,trotzdem,Hier zählt der Kontrast zwischen Erwartung und Ergebnis.,a2_d5_trotzdem_der_preis_war_hoch_das_produkt_war_s_180,A2,Kontrast und Erwartung,5,6,Hier zählt der Kontrast zwischen Erwartung und Ergebnis.,A2-logic,,ready,,
logik_181,2026-02-14T12:00:00Z,,Der Zug hatte 40 Minuten Verspätung. ___ wir kamen noch pünktlich an.,trotzdem,oder,und,deshalb,0,trotzdem,Hier zählt der Kontrast zwischen Erwartung und Ergebnis.,a2_d5_trotzdem_der_zug_hatte_40_minuten_verspaetung_181,A2,Kontrast und Erwartung,5,6,Hier zählt der Kontrast zwischen Erwartung und Ergebnis.,A2-logic,,ready,,
logik_182,2026-02-14T12:01:00Z,,"Die Aufgabe klang einfach, ___ am Ende dauerte sie zwei Stunden.",und,aber,deshalb,oder,1,aber,Hier zählt der Kontrast zwischen Erwartung und Ergebnis.,a2_d5_aber_die_aufgabe_klang_einfach_am_ende_da_182,A2,Kontrast und Erwartung,5,6,Hier zählt der Kontrast zwischen Erwartung und Ergebnis.,A2-logic,,ready,,
logik_183,2026-02-14T12:02:00Z,,Sie hat kaum geschlafen. ___ im Meeting war sie sehr konzentriert.,deshalb,und,dennoch,oder,2,dennoch,Hier zählt der Kontrast zwischen Erwartung und Ergebnis.,a2_d5_dennoch_sie_hat_kaum_geschlafen_im_meeting_w_183,A2,Kontrast und Erwartung,5,6,Hier zählt der Kontrast zwischen Erwartung und Ergebnis.,A2-logic,,ready,,
logik_184,2026-02-14T12:03:00Z,,"Das Angebot war günstig, ___ wir haben es nicht angenommen.",deshalb,trotzdem,und,oder,1,trotzdem,Hier zählt der Kontrast zwischen Erwartung und Ergebnis.,a2_d5_trotzdem_das_angebot_war_guenstig_wir_haben_e_184,A2,Kontrast und Erwartung,5,6,Hier zählt der Kontrast zwischen Erwartung und Ergebnis.,A2-logic,,ready,,
logik_185,2026-02-14T12:04:00Z,,Er spricht sehr leise. ___ alle hören ihm zu.,dennoch,deshalb,und,oder,0,dennoch,Hier zählt der Kontrast zwischen Erwartung und Ergebnis.,a2_d5_dennoch_er_spricht_sehr_leise_alle_hoeren_ih_185,A2,Kontrast und Erwartung,5,6,Hier zählt der Kontrast zwischen Erwartung und Ergebnis.,A2-logic,,ready,,
logik_186,2026-02-14T12:05:00Z,,"Wir hatten einen klaren Plan, ___ es gab viele Missverständnisse.",deshalb,aber,oder,und,1,aber,Hier zählt der Kontrast zwischen Erwartung und Ergebnis.,a2_d5_aber_wir_hatten_einen_klaren_plan_es_gab__186,A2,Kontrast und Erwartung,5,6,Hier zählt der Kontrast zwischen Erwartung und Ergebnis.,A2-logic,,ready,,
logik_187,2026-02-14T12:06:00Z,,Die Strecke war lang. ___ sie wirkte am Ende entspannt.,deshalb,oder,und,dennoch,3,dennoch,Hier zählt der Kontrast zwischen Erwartung und Ergebnis.,a2_d5_dennoch_die_strecke_war_lang_sie_wirkte_am_e_187,A2,Kontrast und Erwartung,5,6,Hier zählt der Kontrast zwischen Erwartung und Ergebnis.,A2-logic,,ready,,
logik_188,2026-02-14T12:07:00Z,,"Der Preis war hoch, ___ das Produkt war sofort ausverkauft.",oder,und,deshalb,trotzdem,3,trotzdem,Hier zählt der Kontrast zwischen Erwartung und Ergebnis.,a2_d5_trotzdem_der_preis_war_hoch_das_produkt_war_s_188,A2,Kontrast und Erwartung,5,6,Hier zählt der Kontrast zwischen Erwartung und Ergebnis.,A2-logic,,ready,,
logik_189,2026-02-14T12:08:00Z,,"Die Prognosen waren pessimistisch, ___ das Quartal verlief überraschend positiv.",deshalb,dennoch,oder,und,1,dennoch,Die richtige Wahl markiert einen Erwartungsbruch.,b1_d5_dennoch_die_prognosen_waren_pessimistisch_da_189,B1,Kontrast und Erwartung,5,6,Die richtige Wahl markiert einen Erwartungsbruch.,B1-logic,,ready,,
logik_190,2026-02-14T12:09:00Z,,Das Konzept wurde mehrfach kritisiert. ___ es setzte sich am Ende durch.,oder,deshalb,und,trotzdem,3,trotzdem,Die richtige Wahl markiert einen Erwartungsbruch.,b1_d5_trotzdem_das_konzept_wurde_mehrfach_kritisier_190,B1,Kontrast und Erwartung,5,6,Die richtige Wahl markiert einen Erwartungsbruch.,B1-logic,,ready,,
logik_191,2026-02-14T12:10:00Z,,"Die Rahmenbedingungen waren instabil, ___ das Projekt blieb planbar.",oder,und,dennoch,deshalb,2,dennoch,Die richtige Wahl markiert einen Erwartungsbruch.,b1_d5_dennoch_die_rahmenbedingungen_waren_instabil_191,B1,Kontrast und Erwartung,5,6,Die richtige Wahl markiert einen Erwartungsbruch.,B1-logic,,ready,,
logik_192,2026-02-14T12:11:00Z,,Der Markt war stark umkämpft. ___ das Unternehmen gewann neue Kunden.,trotzdem,oder,und,deshalb,0,trotzdem,Die richtige Wahl markiert einen Erwartungsbruch.,b1_d5_trotzdem_der_markt_war_stark_umkaempft_das_un_192,B1,Kontrast und Erwartung,5,6,Die richtige Wahl markiert einen Erwartungsbruch.,B1-logic,,ready,,
logik_193,2026-02-14T12:12:00Z,,"Die Idee war ambitioniert, ___ die Umsetzung blieb erstaunlich pragmatisch.",jedoch,oder,und,deshalb,0,jedoch,Die richtige Wahl markiert einen Erwartungsbruch.,b1_d5_jedoch_die_idee_war_ambitioniert_die_umsetz_193,B1,Kontrast und Erwartung,5,6,Die richtige Wahl markiert einen Erwartungsbruch.,B1-logic,,ready,,
logik_194,2026-02-14T12:13:00Z,,Der Zeitplan war eng. ___ die Qualität blieb konstant.,deshalb,oder,und,dennoch,3,dennoch,Die richtige Wahl markiert einen Erwartungsbruch.,b1_d5_dennoch_der_zeitplan_war_eng_die_qualitaet_b_194,B1,Kontrast und Erwartung,5,6,Die richtige Wahl markiert einen Erwartungsbruch.,B1-logic,,ready,,
logik_195,2026-02-14T12:14:00Z,,Die Prognosen waren pessimistisch. ___ das Quartal verlief überraschend positiv.,deshalb,oder,und,dennoch,3,dennoch,Die richtige Wahl markiert einen Erwartungsbruch.,b1_d5_dennoch_die_prognosen_waren_pessimistisch_da_195,B1,Kontrast und Erwartung,5,6,Die richtige Wahl markiert einen Erwartungsbruch.,B1-logic,,ready,,
logik_196,2026-02-14T12:15:00Z,,"Das Konzept wurde mehrfach kritisiert, ___ es setzte sich am Ende durch.",und,oder,deshalb,trotzdem,3,trotzdem,Die richtige Wahl markiert einen Erwartungsbruch.,b1_d5_trotzdem_das_konzept_wurde_mehrfach_kritisier_196,B1,Kontrast und Erwartung,5,6,Die richtige Wahl markiert einen Erwartungsbruch.,B1-logic,,ready,,
logik_197,2026-02-14T12:16:00Z,,Die Rahmenbedingungen waren instabil. ___ das Projekt blieb planbar.,und,deshalb,oder,dennoch,3,dennoch,Die richtige Wahl markiert einen Erwartungsbruch.,b1_d5_dennoch_die_rahmenbedingungen_waren_instabil_197,B1,Kontrast und Erwartung,5,6,Die richtige Wahl markiert einen Erwartungsbruch.,B1-logic,,ready,,
logik_198,2026-02-14T12:17:00Z,,"Der Markt war stark umkämpft, ___ das Unternehmen gewann neue Kunden.",und,oder,deshalb,trotzdem,3,trotzdem,Die richtige Wahl markiert einen Erwartungsbruch.,b1_d5_trotzdem_der_markt_war_stark_umkaempft_das_un_198,B1,Kontrast und Erwartung,5,6,Die richtige Wahl markiert einen Erwartungsbruch.,B1-logic,,ready,,
logik_199,2026-02-14T12:18:00Z,,Die Idee war ambitioniert. ___ die Umsetzung blieb erstaunlich pragmatisch.,deshalb,oder,jedoch,und,2,jedoch,Die richtige Wahl markiert einen Erwartungsbruch.,b1_d5_jedoch_die_idee_war_ambitioniert_die_umsetz_199,B1,Kontrast und Erwartung,5,6,Die richtige Wahl markiert einen Erwartungsbruch.,B1-logic,,ready,,
logik_200,2026-02-14T12:19:00Z,,"Der Zeitplan war eng, ___ die Qualität blieb konstant.",und,oder,deshalb,dennoch,3,dennoch,Die richtige Wahl markiert einen Erwartungsbruch.,b1_d5_dennoch_der_zeitplan_war_eng_die_qualitaet_b_200,B1,Kontrast und Erwartung,5,6,Die richtige Wahl markiert einen Erwartungsbruch.,B1-logic,,ready,,
logik_201,2026-02-14T12:20:00Z,,"Ich bin krank, ___ ich bleibe zu Hause.",deshalb,aber,trotzdem,oder,0,deshalb,Die zweite Aussage ist die direkte Folge der ersten.,a1_d6_deshalb_ich_bin_krank_ich_bleibe_zu_hause_201,A1,Kausalität,6,2,Die zweite Aussage ist die direkte Folge der ersten.,A1-logic,,ready,,
logik_202,2026-02-14T12:21:00Z,,Wir haben keinen Zucker. ___ ich gehe kurz zum Supermarkt.,aber,oder,darum,trotzdem,2,darum,Die zweite Aussage ist die direkte Folge der ersten.,a1_d6_darum_wir_haben_keinen_zucker_ich_gehe_kur_202,A1,Kausalität,6,2,Die zweite Aussage ist die direkte Folge der ersten.,A1-logic,,ready,,
logik_203,2026-02-14T12:22:00Z,,"Der Unterricht beginnt gleich, ___ wir gehen schnell in den Raum.",trotzdem,deshalb,oder,aber,1,deshalb,Die zweite Aussage ist die direkte Folge der ersten.,a1_d6_deshalb_der_unterricht_beginnt_gleich_wir_ge_203,A1,Kausalität,6,2,Die zweite Aussage ist die direkte Folge der ersten.,A1-logic,,ready,,
logik_204,2026-02-14T12:23:00Z,,Der Akku ist leer. ___ ich suche ein Ladekabel.,oder,trotzdem,aber,darum,3,darum,Die zweite Aussage ist die direkte Folge der ersten.,a1_d6_darum_der_akku_ist_leer_ich_suche_ein_lade_204,A1,Kausalität,6,2,Die zweite Aussage ist die direkte Folge der ersten.,A1-logic,,ready,,
logik_205,2026-02-14T12:24:00Z,,"Es ist schon sehr spät, ___ wir nehmen ein Taxi.",aber,deshalb,trotzdem,oder,1,deshalb,Die zweite Aussage ist die direkte Folge der ersten.,a1_d6_deshalb_es_ist_schon_sehr_spaet_wir_nehmen_e_205,A1,Kausalität,6,2,Die zweite Aussage ist die direkte Folge der ersten.,A1-logic,,ready,,
logik_206,2026-02-14T12:25:00Z,,Heute ist Feiertag. ___ viele Geschäfte sind geschlossen.,aber,oder,trotzdem,darum,3,darum,Die zweite Aussage ist die direkte Folge der ersten.,a1_d6_darum_heute_ist_feiertag_viele_geschaefte__206,A1,Kausalität,6,2,Die zweite Aussage ist die direkte Folge der ersten.,A1-logic,,ready,,
logik_207,2026-02-14T12:26:00Z,,Ich bin krank. ___ ich bleibe zu Hause.,oder,aber,trotzdem,deshalb,3,deshalb,Die zweite Aussage ist die direkte Folge der ersten.,a1_d6_deshalb_ich_bin_krank_ich_bleibe_zu_hause_207,A1,Kausalität,6,2,Die zweite Aussage ist die direkte Folge der ersten.,A1-logic,,ready,,
logik_208,2026-02-14T12:27:00Z,,"Wir haben keinen Zucker, ___ ich gehe kurz zum Supermarkt.",aber,oder,trotzdem,darum,3,darum,Die zweite Aussage ist die direkte Folge der ersten.,a1_d6_darum_wir_haben_keinen_zucker_ich_gehe_kur_208,A1,Kausalität,6,2,Die zweite Aussage ist die direkte Folge der ersten.,A1-logic,,ready,,
