quiz_id,created_at,published_at,question,option_1,option_2,option_3,option_4,correct_option_id,correct_answer,explanation,key,level,category,logic_domain,logic_domain_secondary,core_reason,difficulty_tag,message_id,status,audio_text,audio_file_id
logik_s2_135,2026-03-01T10:14:00Z,,Die Präsentation beginnt in 15 Minuten. Was ist jetzt logisch? ___.,ich räume Schubladen um,ich mache ein Nickerchen,ich öffne die Datei und prüfe den Beamer,ich gieße den Garten,2,ich öffne die Datei und prüfe den Beamer,Alltagskontext erfordert eine praktische Handlung.,s2_a2_d4_ich_oeffne_die_datei_und_pruefe_den_beamer_die_praesentation_beginnt_in_15_minuten_wa_135,A2,Alltagslogik,4,2,Alltagskontext erfordert eine praktische Handlung.,A2-logic-s2,,ready,,
logik_s2_136,2026-03-01T10:15:00Z,,Die Präsentation beginnt in 15 Minuten. Nächster realistischer Schritt: ___.,ich öffne die Datei und prüfe den Beamer,ich mache ein Nickerchen,ich räume Schubladen um,ich gieße den Garten,0,ich öffne die Datei und prüfe den Beamer,Alltagskontext erfordert eine praktische Handlung.,s2_a2_d4_ich_oeffne_die_datei_und_pruefe_den_beamer_die_praesentation_beginnt_in_15_minuten_na_136,A2,Alltagslogik,4,2,Alltagskontext erfordert eine praktische Handlung.,A2-logic-s2,,ready,,
logik_s2_137,2026-03-01T10:16:00Z,,Das Paket liegt in der Filiale und die Frist endet heute. Was ist jetzt logisch? ___.,ich hole es noch am Nachmittag ab,ich verkaufe mein Fahrrad,ich putze den Dachboden,ich schreibe einen Roman,0,ich hole es noch am Nachmittag ab,Alltagskontext erfordert eine praktische Handlung.,s2_a2_d4_ich_hole_es_noch_am_nachmittag_ab_das_paket_liegt_in_der_filiale_und_die_fri_137,A2,Alltagslogik,4,2,Alltagskontext erfordert eine praktische Handlung.,A2-logic-s2,,ready,,
logik_s2_138,2026-03-01T10:17:00Z,,Das Paket liegt in der Filiale und die Frist endet heute. Nächster realistischer Schritt: ___.,ich putze den Dachboden,ich verkaufe mein Fahrrad,ich hole es noch am Nachmittag ab,ich schreibe einen Roman,2,ich hole es noch am Nachmittag ab,Alltagskontext erfordert eine praktische Handlung.,s2_a2_d4_ich_hole_es_noch_am_nachmittag_ab_das_paket_liegt_in_der_filiale_und_die_fri_138,A2,Alltagslogik,4,2,Alltagskontext erfordert eine praktische Handlung.,A2-logic-s2,,ready,,
logik_s2_139,2026-03-01T10:18:00Z,,Der Router blinkt rot und das Internet ist weg. Was ist jetzt logisch? ___.,ich starte Router und Modem neu,ich bestelle Kaffee,ich messe die Gardinen,ich tausche den Teppich,0,ich starte Router und Modem neu,Alltagskontext erfordert eine praktische Handlung.,s2_a2_d4_ich_starte_router_und_modem_neu_der_router_blinkt_rot_und_das_internet_ist_139,A2,Alltagslogik,4,2,Alltagskontext erfordert eine praktische Handlung.,A2-logic-s2,,ready,,
logik_s2_140,2026-03-01T10:19:00Z,,Der Router blinkt rot und das Internet ist weg. Nächster realistischer Schritt: ___.,ich starte Router und Modem neu,ich tausche den Teppich,ich bestelle Kaffee,ich messe die Gardinen,0,ich starte Router und Modem neu,Alltagskontext erfordert eine praktische Handlung.,s2_a2_d4_ich_starte_router_und_modem_neu_der_router_blinkt_rot_und_das_internet_ist_140,A2,Alltagslogik,4,2,Alltagskontext erfordert eine praktische Handlung.,A2-logic-s2,,ready,,
logik_s2_141,2026-03-01T10:20:00Z,,Im Projekt fehlen klare Verantwortlichkeiten. Welche Handlung ist im Alltag professionell logisch? ___.,wir wechseln die Kaffeemaschine,wir streichen die Bürowand neu,wir kaufen Pflanzen für den Flur,wir definieren Rollen und Zuständigkeiten transparent,3,wir definieren Rollen und Zuständigkeiten transparent,Praktische Entscheidungslogik in realen Arbeitssituationen.,s2_b1_d4_wir_definieren_rollen_und_zustaendigkeiten_im_projekt_fehlen_klare_verantwortlichkeit_141,B1,Alltagslogik,4,2,Praktische Entscheidungslogik in realen Arbeitssituationen.,B1-logic-s2,,ready,,
logik_s2_142,2026-03-01T10:21:00Z,,Im Projekt fehlen klare Verantwortlichkeiten. Sinnvoller nächster Schritt im Team: ___.,wir wechseln die Kaffeemaschine,wir kaufen Pflanzen für den Flur,wir definieren Rollen und Zuständigkeiten transparent,wir streichen die Bürowand neu,2,wir definieren Rollen und Zuständigkeiten transparent,Praktische Entscheidungslogik in realen Arbeitssituationen.,s2_b1_d4_wir_definieren_rollen_und_zustaendigkeiten_im_projekt_fehlen_klare_verantwortlichkeit_142,B1,Alltagslogik,4,2,Praktische Entscheidungslogik in realen Arbeitssituationen.,B1-logic-s2,,ready,,
logik_s2_143,2026-03-01T10:22:00Z,,Die Abstimmung zwischen Teams dauert zu lange. Welche Handlung ist im Alltag professionell logisch? ___.,wir zählen Ordner im Regal,wir vereinbaren feste Entscheidungsfenster,wir löschen alte Screenshots,wir dekorieren den Meetingraum,1,wir vereinbaren feste Entscheidungsfenster,Praktische Entscheidungslogik in realen Arbeitssituationen.,s2_b1_d4_wir_vereinbaren_feste_entscheidungsfenster_die_abstimmung_zwischen_teams_dauert_zu_la_143,B1,Alltagslogik,4,2,Praktische Entscheidungslogik in realen Arbeitssituationen.,B1-logic-s2,,ready,,
logik_s2_144,2026-03-01T10:23:00Z,,Die Abstimmung zwischen Teams dauert zu lange. Sinnvoller nächster Schritt im Team: ___.,wir löschen alte Screenshots,wir zählen Ordner im Regal,wir dekorieren den Meetingraum,wir vereinbaren feste Entscheidungsfenster,3,wir vereinbaren feste Entscheidungsfenster,Praktische Entscheidungslogik in realen Arbeitssituationen.,s2_b1_d4_wir_vereinbaren_feste_entscheidungsfenster_die_abstimmung_zwischen_teams_dauert_zu_la_144,B1,Alltagslogik,4,2,Praktische Entscheidungslogik in realen Arbeitssituationen.,B1-logic-s2,,ready,,
logik_s2_145,2026-03-01T10:24:00Z,,Die Qualität schwankt zwischen Lieferungen. Welche Handlung ist im Alltag professionell logisch? ___.,wir machen längere Pausen,wir führen verbindliche Prüfstandards ein,wir bestellen neue Stühle,wir tauschen Wandfarben,1,wir führen verbindliche Prüfstandards ein,Praktische Entscheidungslogik in realen Arbeitssituationen.,s2_b1_d4_wir_fuehren_verbindliche_pruefstandards_ei_die_qualitaet_schwankt_zwischen_lieferunge_145,B1,Alltagslogik,4,2,Praktische Entscheidungslogik in realen Arbeitssituationen.,B1-logic-s2,,ready,,
logik_s2_146,2026-03-01T10:25:00Z,,Die Qualität schwankt zwischen Lieferungen. Sinnvoller nächster Schritt im Team: ___.,wir tauschen Wandfarben,wir bestellen neue Stühle,wir machen längere Pausen,wir führen verbindliche Prüfstandards ein,3,wir führen verbindliche Prüfstandards ein,Praktische Entscheidungslogik in realen Arbeitssituationen.,s2_b1_d4_wir_fuehren_verbindliche_pruefstandards_ei_die_qualitaet_schwankt_zwischen_lieferunge_146,B1,Alltagslogik,4,2,Praktische Entscheidungslogik in realen Arbeitssituationen.,B1-logic-s2,,ready,,
logik_s2_147,2026-03-01T10:26:00Z,,Nutzer melden wiederholt denselben Fehler. Welche Handlung ist im Alltag professionell logisch? ___.,wir drucken Poster,wir verschieben alle Termine,wir priorisieren den Bug im nächsten Sprint,wir ändern die Büromusik,2,wir priorisieren den Bug im nächsten Sprint,Praktische Entscheidungslogik in realen Arbeitssituationen.,s2_b1_d4_wir_priorisieren_den_bug_im_naechsten_spri_nutzer_melden_wiederholt_denselben_fehler__147,B1,Alltagslogik,4,2,Praktische Entscheidungslogik in realen Arbeitssituationen.,B1-logic-s2,,ready,,
logik_s2_148,2026-03-01T10:27:00Z,,Nutzer melden wiederholt denselben Fehler. Sinnvoller nächster Schritt im Team: ___.,wir ändern die Büromusik,wir drucken Poster,wir priorisieren den Bug im nächsten Sprint,wir verschieben alle Termine,2,wir priorisieren den Bug im nächsten Sprint,Praktische Entscheidungslogik in realen Arbeitssituationen.,s2_b1_d4_wir_priorisieren_den_bug_im_naechsten_spri_nutzer_melden_wiederholt_denselben_fehler__148,B1,Alltagslogik,4,2,Praktische Entscheidungslogik in realen Arbeitssituationen.,B1-logic-s2,,ready,,
logik_s2_149,2026-03-01T10:28:00Z,,Die Einführung einer neuen Software stockt. Welche Handlung ist im Alltag professionell logisch? ___.,wir planen gezielte Schulungen für das Team,wir schließen die Küche früher,wir sortieren Namensschilder,wir kaufen neue Lampen,0,wir planen gezielte Schulungen für das Team,Praktische Entscheidungslogik in realen Arbeitssituationen.,s2_b1_d4_wir_planen_gezielte_schulungen_fuer_das_te_die_einfuehrung_einer_neuen_software_stock_149,B1,Alltagslogik,4,2,Praktische Entscheidungslogik in realen Arbeitssituationen.,B1-logic-s2,,ready,,
logik_s2_150,2026-03-01T10:29:00Z,,Die Einführung einer neuen Software stockt. Sinnvoller nächster Schritt im Team: ___.,wir planen gezielte Schulungen für das Team,wir kaufen neue Lampen,wir sortieren Namensschilder,wir schließen die Küche früher,0,wir planen gezielte Schulungen für das Team,Praktische Entscheidungslogik in realen Arbeitssituationen.,s2_b1_d4_wir_planen_gezielte_schulungen_fuer_das_te_die_einfuehrung_einer_neuen_software_stock_150,B1,Alltagslogik,4,2,Praktische Entscheidungslogik in realen Arbeitssituationen.,B1-logic-s2,,ready,,
logik_s2_151,2026-03-01T10:30:00Z,,Die Reaktionszeit im Support ist zu hoch. Welche Handlung ist im Alltag professionell logisch? ___.,wir streichen das Logo um,wir optimieren Übergaben und Ticketregeln,wir ersetzen Wasserflaschen,wir tauschen Tastaturen,1,wir optimieren Übergaben und Ticketregeln,Praktische Entscheidungslogik in realen Arbeitssituationen.,s2_b1_d4_wir_optimieren_uebergaben_und_ticketregeln_die_reaktionszeit_im_support_ist_zu_hoch_w_151,B1,Alltagslogik,4,2,Praktische Entscheidungslogik in realen Arbeitssituationen.,B1-logic-s2,,ready,,
logik_s2_152,2026-03-01T10:31:00Z,,Die Reaktionszeit im Support ist zu hoch. Sinnvoller nächster Schritt im Team: ___.,wir ersetzen Wasserflaschen,wir tauschen Tastaturen,wir streichen das Logo um,wir optimieren Übergaben und Ticketregeln,3,wir optimieren Übergaben und Ticketregeln,Praktische Entscheidungslogik in realen Arbeitssituationen.,s2_b1_d4_wir_optimieren_uebergaben_und_ticketregeln_die_reaktionszeit_im_support_ist_zu_hoch_s_152,B1,Alltagslogik,4,2,Praktische Entscheidungslogik in realen Arbeitssituationen.,B1-logic-s2,,ready,,
logik_s2_153,2026-03-01T10:32:00Z,,Das Budget wurde für das Quartal reduziert. Welche Handlung ist im Alltag professionell logisch? ___.,wir ersetzen Türgriffe,wir planen einen Ausflug,wir drucken mehr Flyer,wir priorisieren Maßnahmen mit hohem Nutzen,3,wir priorisieren Maßnahmen mit hohem Nutzen,Praktische Entscheidungslogik in realen Arbeitssituationen.,s2_b1_d4_wir_priorisieren_massnahmen_mit_hohem_nutz_das_budget_wurde_fuer_das_quartal_reduzier_153,B1,Alltagslogik,4,2,Praktische Entscheidungslogik in realen Arbeitssituationen.,B1-logic-s2,,ready,,
logik_s2_154,2026-03-01T10:33:00Z,,Das Budget wurde für das Quartal reduziert. Sinnvoller nächster Schritt im Team: ___.,wir ersetzen Türgriffe,wir drucken mehr Flyer,wir planen einen Ausflug,wir priorisieren Maßnahmen mit hohem Nutzen,3,wir priorisieren Maßnahmen mit hohem Nutzen,Praktische Entscheidungslogik in realen Arbeitssituationen.,s2_b1_d4_wir_priorisieren_massnahmen_mit_hohem_nutz_das_budget_wurde_fuer_das_quartal_reduzier_154,B1,Alltagslogik,4,2,Praktische Entscheidungslogik in realen Arbeitssituationen.,B1-logic-s2,,ready,,
logik_s2_155,2026-03-01T10:34:00Z,,Mehrere Stakeholder haben widersprüchliche Erwartungen. Welche Handlung ist im Alltag professionell logisch? ___.,wir moderieren einen gemeinsamen Klärungstermin,wir bestellen neue Pflanzen,wir archivieren Visitenkarten,wir schließen den Konferenzraum,0,wir moderieren einen gemeinsamen Klärungstermin,Praktische Entscheidungslogik in realen Arbeitssituationen.,s2_b1_d4_wir_moderieren_einen_gemeinsamen_klaerungs_mehrere_stakeholder_haben_widerspruechlich_155,B1,Alltagslogik,4,2,Praktische Entscheidungslogik in realen Arbeitssituationen.,B1-logic-s2,,ready,,
logik_s2_156,2026-03-01T10:35:00Z,,Mehrere Stakeholder haben widersprüchliche Erwartungen. Sinnvoller nächster Schritt im Team: ___.,wir schließen den Konferenzraum,wir archivieren Visitenkarten,wir moderieren einen gemeinsamen Klärungstermin,wir bestellen neue Pflanzen,2,wir moderieren einen gemeinsamen Klärungstermin,Praktische Entscheidungslogik in realen Arbeitssituationen.,s2_b1_d4_wir_moderieren_einen_gemeinsamen_klaerungs_mehrere_stakeholder_haben_widerspruechlich_156,B1,Alltagslogik,4,2,Praktische Entscheidungslogik in realen Arbeitssituationen.,B1-logic-s2,,ready,,
logik_s2_157,2026-03-01T10:36:00Z,,Die Projektziele wirken für neue Kolleginnen unklar. Welche Handlung ist im Alltag professionell logisch? ___.,wir kaufen neue Tassen,wir verschieben alle Pausen,wir erstellen eine kurze Zielübersicht,wir ändern den Teppich,2,wir erstellen eine kurze Zielübersicht,Praktische Entscheidungslogik in realen Arbeitssituationen.,s2_b1_d4_wir_erstellen_eine_kurze_zieluebersicht_die_projektziele_wirken_fuer_neue_kollegin_157,B1,Alltagslogik,4,2,Praktische Entscheidungslogik in realen Arbeitssituationen.,B1-logic-s2,,ready,,
logik_s2_158,2026-03-01T10:37:00Z,,Die Projektziele wirken für neue Kolleginnen unklar. Sinnvoller nächster Schritt im Team: ___.,wir kaufen neue Tassen,wir ändern den Teppich,wir erstellen eine kurze Zielübersicht,wir verschieben alle Pausen,2,wir erstellen eine kurze Zielübersicht,Praktische Entscheidungslogik in realen Arbeitssituationen.,s2_b1_d4_wir_erstellen_eine_kurze_zieluebersicht_die_projektziele_wirken_fuer_neue_kollegin_158,B1,Alltagslogik,4,2,Praktische Entscheidungslogik in realen Arbeitssituationen.,B1-logic-s2,,ready,,
logik_s2_159,2026-03-01T10:38:00Z,,Die Umsetzung verzögert sich durch Rückfragen. Welche Handlung ist im Alltag professionell logisch? ___.,wir räumen den Keller auf,wir reduzieren die Beleuchtung,wir dokumentieren Entscheidungen zentral,wir wechseln das Türschild,2,wir dokumentieren Entscheidungen zentral,Praktische Entscheidungslogik in realen Arbeitssituationen.,s2_b1_d4_wir_dokumentieren_entscheidungen_zentral_die_umsetzung_verzoegert_sich_durch_rueckf_159,B1,Alltagslogik,4,2,Praktische Entscheidungslogik in realen Arbeitssituationen.,B1-logic-s2,,ready,,
logik_s2_160,2026-03-01T10:39:00Z,,Die Umsetzung verzögert sich durch Rückfragen. Sinnvoller nächster Schritt im Team: ___.,wir dokumentieren Entscheidungen zentral,wir wechseln das Türschild,wir reduzieren die Beleuchtung,wir räumen den Keller auf,0,wir dokumentieren Entscheidungen zentral,Praktische Entscheidungslogik in realen Arbeitssituationen.,s2_b1_d4_wir_dokumentieren_entscheidungen_zentral_die_umsetzung_verzoegert_sich_durch_rueckf_160,B1,Alltagslogik,4,2,Praktische Entscheidungslogik in realen Arbeitssituationen.,B1-logic-s2,,ready,,
logik_s2_161,2026-03-01T10:40:00Z,,"Der Weg war weit, ___ wir waren pünktlich.",und,deshalb,trotzdem,oder,2,trotzdem,Die zweite Aussage widerspricht der Erwartung.,s2_a2_d5_trotzdem_der_weg_war_weit_wir_waren_puenktlich_161,A2,Kontrast und Erwartung,5,6,Die zweite Aussage widerspricht der Erwartung.,A2-logic-s2,,ready,,
logik_s2_162,2026-03-01T10:41:00Z,,Der Weg war weit. ___ wir waren pünktlich.,oder,trotzdem,deshalb,und,1,trotzdem,Die zweite Aussage widerspricht der Erwartung.,s2_a2_d5_trotzdem_der_weg_war_weit_wir_waren_puenktlich_162,A2,Kontrast und Erwartung,5,6,Die zweite Aussage widerspricht der Erwartung.,A2-logic-s2,,ready,,
logik_s2_163,2026-03-01T10:42:00Z,,"Die Anleitung war kurz, ___ sie war sehr hilfreich.",aber,oder,und,deshalb,0,aber,Die zweite Aussage widerspricht der Erwartung.,s2_a2_d5_aber_die_anleitung_war_kurz_sie_war_sehr_hilfre_163,A2,Kontrast und Erwartung,5,6,Die zweite Aussage widerspricht der Erwartung.,A2-logic-s2,,ready,,
logik_s2_164,2026-03-01T10:43:00Z,,Die Anleitung war kurz. ___ sie war sehr hilfreich.,und,oder,aber,deshalb,2,aber,Die zweite Aussage widerspricht der Erwartung.,s2_a2_d5_aber_die_anleitung_war_kurz_sie_war_sehr_hilfre_164,A2,Kontrast und Erwartung,5,6,Die zweite Aussage widerspricht der Erwartung.,A2-logic-s2,,ready,,
logik_s2_165,2026-03-01T10:44:00Z,,"Er hatte wenig Schlaf, ___ er blieb den ganzen Tag konzentriert.",dennoch,und,deshalb,oder,0,dennoch,Die zweite Aussage widerspricht der Erwartung.,s2_a2_d5_dennoch_er_hatte_wenig_schlaf_er_blieb_den_ganzen__165,A2,Kontrast und Erwartung,5,6,Die zweite Aussage widerspricht der Erwartung.,A2-logic-s2,,ready,,
logik_s2_166,2026-03-01T10:45:00Z,,Er hatte wenig Schlaf. ___ er blieb den ganzen Tag konzentriert.,oder,deshalb,und,dennoch,3,dennoch,Die zweite Aussage widerspricht der Erwartung.,s2_a2_d5_dennoch_er_hatte_wenig_schlaf_er_blieb_den_ganzen__166,A2,Kontrast und Erwartung,5,6,Die zweite Aussage widerspricht der Erwartung.,A2-logic-s2,,ready,,
logik_s2_167,2026-03-01T10:46:00Z,,"Die Aufgabe wirkte einfach, ___ sie brauchte viel Zeit.",oder,aber,deshalb,und,1,aber,Die zweite Aussage widerspricht der Erwartung.,s2_a2_d5_aber_die_aufgabe_wirkte_einfach_sie_brauchte_vi_167,A2,Kontrast und Erwartung,5,6,Die zweite Aussage widerspricht der Erwartung.,A2-logic-s2,,ready,,
logik_s2_168,2026-03-01T10:47:00Z,,Die Aufgabe wirkte einfach. ___ sie brauchte viel Zeit.,oder,und,aber,deshalb,2,aber,Die zweite Aussage widerspricht der Erwartung.,s2_a2_d5_aber_die_aufgabe_wirkte_einfach_sie_brauchte_vi_168,A2,Kontrast und Erwartung,5,6,Die zweite Aussage widerspricht der Erwartung.,A2-logic-s2,,ready,,
logik_s2_169,2026-03-01T10:48:00Z,,"Es war kalt im Raum, ___ alle arbeiteten ruhig weiter.",und,oder,trotzdem,deshalb,2,trotzdem,Die zweite Aussage widerspricht der Erwartung.,s2_a2_d5_trotzdem_es_war_kalt_im_raum_alle_arbeiteten_ruhig__169,A2,Kontrast und Erwartung,5,6,Die zweite Aussage widerspricht der Erwartung.,A2-logic-s2,,ready,,
logik_s2_170,2026-03-01T10:49:00Z,,Es war kalt im Raum. ___ alle arbeiteten ruhig weiter.,und,deshalb,oder,trotzdem,3,trotzdem,Die zweite Aussage widerspricht der Erwartung.,s2_a2_d5_trotzdem_es_war_kalt_im_raum_alle_arbeiteten_ruhig__170,A2,Kontrast und Erwartung,5,6,Die zweite Aussage widerspricht der Erwartung.,A2-logic-s2,,ready,,
logik_s2_171,2026-03-01T10:50:00Z,,"Der Preis war hoch, ___ das Produkt war schnell ausverkauft.",dennoch,deshalb,oder,und,0,dennoch,Die zweite Aussage widerspricht der Erwartung.,s2_a2_d5_dennoch_der_preis_war_hoch_das_produkt_war_schnell_171,A2,Kontrast und Erwartung,5,6,Die zweite Aussage widerspricht der Erwartung.,A2-logic-s2,,ready,,
logik_s2_172,2026-03-01T10:51:00Z,,Der Preis war hoch. ___ das Produkt war schnell ausverkauft.,und,oder,deshalb,dennoch,3,dennoch,Die zweite Aussage widerspricht der Erwartung.,s2_a2_d5_dennoch_der_preis_war_hoch_das_produkt_war_schnell_172,A2,Kontrast und Erwartung,5,6,Die zweite Aussage widerspricht der Erwartung.,A2-logic-s2,,ready,,
logik_s2_173,2026-03-01T10:52:00Z,,"Die Verbindung war instabil, ___ das Gespräch verlief klar.",deshalb,und,trotzdem,oder,2,trotzdem,Die zweite Aussage widerspricht der Erwartung.,s2_a2_d5_trotzdem_die_verbindung_war_instabil_das_gespraech__173,A2,Kontrast und Erwartung,5,6,Die zweite Aussage widerspricht der Erwartung.,A2-logic-s2,,ready,,
logik_s2_174,2026-03-01T10:53:00Z,,Die Verbindung war instabil. ___ das Gespräch verlief klar.,oder,und,deshalb,trotzdem,3,trotzdem,Die zweite Aussage widerspricht der Erwartung.,s2_a2_d5_trotzdem_die_verbindung_war_instabil_das_gespraech__174,A2,Kontrast und Erwartung,5,6,Die zweite Aussage widerspricht der Erwartung.,A2-logic-s2,,ready,,
logik_s2_175,2026-03-01T10:54:00Z,,"Wir hatten einen Plan, ___ es gab Missverständnisse.",aber,deshalb,und,oder,0,aber,Die zweite Aussage widerspricht der Erwartung.,s2_a2_d5_aber_wir_hatten_einen_plan_es_gab_missverstaend_175,A2,Kontrast und Erwartung,5,6,Die zweite Aussage widerspricht der Erwartung.,A2-logic-s2,,ready,,
logik_s2_176,2026-03-01T10:55:00Z,,Wir hatten einen Plan. ___ es gab Missverständnisse.,oder,und,aber,deshalb,2,aber,Die zweite Aussage widerspricht der Erwartung.,s2_a2_d5_aber_wir_hatten_einen_plan_es_gab_missverstaend_176,A2,Kontrast und Erwartung,5,6,Die zweite Aussage widerspricht der Erwartung.,A2-logic-s2,,ready,,
logik_s2_177,2026-03-01T10:56:00Z,,"Sie war nervös vor dem Vortrag, ___ sie sprach sehr souverän.",oder,deshalb,und,dennoch,3,dennoch,Die zweite Aussage widerspricht der Erwartung.,s2_a2_d5_dennoch_sie_war_nervoes_vor_dem_vortrag_sie_sprach_177,A2,Kontrast und Erwartung,5,6,Die zweite Aussage widerspricht der Erwartung.,A2-logic-s2,,ready,,
logik_s2_178,2026-03-01T10:57:00Z,,Sie war nervös vor dem Vortrag. ___ sie sprach sehr souverän.,deshalb,und,dennoch,oder,2,dennoch,Die zweite Aussage widerspricht der Erwartung.,s2_a2_d5_dennoch_sie_war_nervoes_vor_dem_vortrag_sie_sprach_178,A2,Kontrast und Erwartung,5,6,Die zweite Aussage widerspricht der Erwartung.,A2-logic-s2,,ready,,
logik_s2_179,2026-03-01T10:58:00Z,,"Das Wetter war schlecht, ___ die Veranstaltung war gut besucht.",oder,und,trotzdem,deshalb,2,trotzdem,Die zweite Aussage widerspricht der Erwartung.,s2_a2_d5_trotzdem_das_wetter_war_schlecht_die_veranstaltung__179,A2,Kontrast und Erwartung,5,6,Die zweite Aussage widerspricht der Erwartung.,A2-logic-s2,,ready,,
logik_s2_180,2026-03-01T10:59:00Z,,Das Wetter war schlecht. ___ die Veranstaltung war gut besucht.,oder,trotzdem,und,deshalb,1,trotzdem,Die zweite Aussage widerspricht der Erwartung.,s2_a2_d5_trotzdem_das_wetter_war_schlecht_die_veranstaltung__180,A2,Kontrast und Erwartung,5,6,Die zweite Aussage widerspricht der Erwartung.,A2-logic-s2,,ready,,
logik_s2_181,2026-03-01T11:00:00Z,,"Die Marktanalyse war kritisch, ___ das Produkt startete erfolgreich.",deshalb,und,folglich,dennoch,3,dennoch,Gesucht ist ein Konnektor für Erwartungsbruch.,s2_b1_d5_dennoch_die_marktanalyse_war_kritisch_das_produkt__181,B1,Kontrast und Erwartung,5,6,Gesucht ist ein Konnektor für Erwartungsbruch.,B1-logic-s2,,ready,,
logik_s2_182,2026-03-01T11:01:00Z,,Die Marktanalyse war kritisch. ___ das Produkt startete erfolgreich.,und,dennoch,folglich,deshalb,1,dennoch,Gesucht ist ein Konnektor für Erwartungsbruch.,s2_b1_d5_dennoch_die_marktanalyse_war_kritisch_das_produkt__182,B1,Kontrast und Erwartung,5,6,Gesucht ist ein Konnektor für Erwartungsbruch.,B1-logic-s2,,ready,,
logik_s2_183,2026-03-01T11:02:00Z,,"Mehrere Expertinnen warnten vor Risiken, ___ das Vorhaben wurde freigegeben.",trotzdem,deshalb,folglich,und,0,trotzdem,Gesucht ist ein Konnektor für Erwartungsbruch.,s2_b1_d5_trotzdem_mehrere_expertinnen_warnten_vor_risiken_da_183,B1,Kontrast und Erwartung,5,6,Gesucht ist ein Konnektor für Erwartungsbruch.,B1-logic-s2,,ready,,
logik_s2_184,2026-03-01T11:03:00Z,,Mehrere Expertinnen warnten vor Risiken. ___ das Vorhaben wurde freigegeben.,folglich,deshalb,trotzdem,und,2,trotzdem,Gesucht ist ein Konnektor für Erwartungsbruch.,s2_b1_d5_trotzdem_mehrere_expertinnen_warnten_vor_risiken_da_184,B1,Kontrast und Erwartung,5,6,Gesucht ist ein Konnektor für Erwartungsbruch.,B1-logic-s2,,ready,,
logik_s2_185,2026-03-01T11:04:00Z,,"Der Zeitrahmen war eng kalkuliert, ___ die Qualität blieb konstant hoch.",und,dennoch,folglich,deshalb,1,dennoch,Gesucht ist ein Konnektor für Erwartungsbruch.,s2_b1_d5_dennoch_der_zeitrahmen_war_eng_kalkuliert_die_qual_185,B1,Kontrast und Erwartung,5,6,Gesucht ist ein Konnektor für Erwartungsbruch.,B1-logic-s2,,ready,,
logik_s2_186,2026-03-01T11:05:00Z,,Der Zeitrahmen war eng kalkuliert. ___ die Qualität blieb konstant hoch.,und,folglich,dennoch,deshalb,2,dennoch,Gesucht ist ein Konnektor für Erwartungsbruch.,s2_b1_d5_dennoch_der_zeitrahmen_war_eng_kalkuliert_die_qual_186,B1,Kontrast und Erwartung,5,6,Gesucht ist ein Konnektor für Erwartungsbruch.,B1-logic-s2,,ready,,
logik_s2_187,2026-03-01T11:06:00Z,,"Die Ausgangslage war unsicher, ___ das Team handelte bemerkenswert strukturiert.",jedoch,deshalb,folglich,und,0,jedoch,Gesucht ist ein Konnektor für Erwartungsbruch.,s2_b1_d5_jedoch_die_ausgangslage_war_unsicher_das_team_han_187,B1,Kontrast und Erwartung,5,6,Gesucht ist ein Konnektor für Erwartungsbruch.,B1-logic-s2,,ready,,
logik_s2_188,2026-03-01T11:07:00Z,,Die Ausgangslage war unsicher. ___ das Team handelte bemerkenswert strukturiert.,jedoch,folglich,deshalb,und,0,jedoch,Gesucht ist ein Konnektor für Erwartungsbruch.,s2_b1_d5_jedoch_die_ausgangslage_war_unsicher_das_team_han_188,B1,Kontrast und Erwartung,5,6,Gesucht ist ein Konnektor für Erwartungsbruch.,B1-logic-s2,,ready,,
logik_s2_189,2026-03-01T11:08:00Z,,"Das Budget wurde reduziert, ___ die wichtigsten Ziele wurden erreicht.",trotzdem,folglich,deshalb,und,0,trotzdem,Gesucht ist ein Konnektor für Erwartungsbruch.,s2_b1_d5_trotzdem_das_budget_wurde_reduziert_die_wichtigsten_189,B1,Kontrast und Erwartung,5,6,Gesucht ist ein Konnektor für Erwartungsbruch.,B1-logic-s2,,ready,,
logik_s2_190,2026-03-01T11:09:00Z,,Das Budget wurde reduziert. ___ die wichtigsten Ziele wurden erreicht.,und,deshalb,trotzdem,folglich,2,trotzdem,Gesucht ist ein Konnektor für Erwartungsbruch.,s2_b1_d5_trotzdem_das_budget_wurde_reduziert_die_wichtigsten_190,B1,Kontrast und Erwartung,5,6,Gesucht ist ein Konnektor für Erwartungsbruch.,B1-logic-s2,,ready,,
logik_s2_191,2026-03-01T11:10:00Z,,"Die Anforderungen änderten sich mehrfach, ___ der Rollout verlief kontrolliert.",deshalb,dennoch,und,folglich,1,dennoch,Gesucht ist ein Konnektor für Erwartungsbruch.,s2_b1_d5_dennoch_die_anforderungen_aenderten_sich_mehrfach__191,B1,Kontrast und Erwartung,5,6,Gesucht ist ein Konnektor für Erwartungsbruch.,B1-logic-s2,,ready,,
